Source,Target,BLEU,dataset size (sent),Source lang word TTR,Source lang subword TTR,Target lang word TTR,Target lang subword TTR,Source lang vocab size,Source lang subword vocab size,Target lang vocab size,Target lang subword vocab size,Source lang Average Sent. Length,Target lang average sent. length,Source lang word Count,Source lang subword Count,Target lang word Count,Target lang subword Count,geographic,genetic,inventory,syntactic,phonological,featural
eng,cmn,18.0,,,,,,,,,,,,,,,,0.4,1.0,0.5926,0.55,0.39,0.6
eng,zh-tw,10.7,,,,,,,,,,,,,,,,0.4,1.0,0.5926,0.55,0.39,0.6
epo,ara,1.8,37130.0,0.13207255838083887,0.004847208713218397,0.14849079587397235,0.004801131240192045,85536.0,5442.0,89353.0,5351.0,17.442607056288715,16.20632911392405,647644.0,1122708.0,601741.0,1114529.0,1.0,1.0,0.0,0.74,0.0002,0.9
epo,bul,6.4,40884.0,0.12983991135324247,0.004740709111383914,0.12797445255474452,0.0047292588904209116,85655.0,5418.0,84156.0,5409.0,16.135823304960375,16.084531846199006,659697.0,1142867.0,657600.0,1143731.0,0.1,1.0,0.6416,0.7,0.6162,0.8
epo,ces,7.3,75647.0,0.10173162475234286,0.0025932010383802003,0.12715100635387194,0.002409821332309461,133913.0,5659.0,150367.0,5655.0,17.401033748859838,15.63295305828387,1316336.0,2182245.0,1182586.0,2346647.0,0.0,1.0,0.6784,0.58,0.0002,0.7
epo,dan,7.4,39229.0,0.13577687546862888,0.0049661760713906895,0.1330188106386711,0.005209483535929717,85471.0,5525.0,78861.0,5402.0,16.04670014530067,15.112697239287266,629496.0,1112526.0,592856.0,1036955.0,0.0,1.0,0.0,0.73,0.0002,0.7
epo,deu,13.5,186502.0,0.08000591318221248,0.001092144742699682,0.0755925790948163,0.0011092437519024396,286838.0,6565.0,269855.0,6851.0,19.22343996311032,19.141140577580934,3585210.0,6011108.0,3569861.0,6176280.0,0.0,1.0,0.6153,0.69,0.5456,0.8
epo,ell,8.1,39852.0,0.12923917094286616,0.004621779749617993,0.1192969174758952,0.003912439935931661,90165.0,5517.0,86671.0,5496.0,17.506273210880256,18.23032721067952,697660.0,1193696.0,726515.0,1404750.0,0.1,1.0,0.6929,0.71,0.5922,0.8
epo,eng,23.1,298200.0,0.0619905416227396,0.000692728295042379,0.03673787319567072,0.0007261761132140354,394317.0,7312.0,241906.0,7446.0,21.331059691482228,22.081317907444667,6360922.0,10555365.0,6584649.0,10253711.0,0.0,1.0,0.5983,0.73,0.5687,0.8
epo,spa,16.1,149827.0,0.07473184804208652,0.0012323981979236948,0.04830824198030023,0.0011568933171418395,237599.0,6342.0,168659.0,6462.0,21.220167259572705,23.302268616471,3179354.0,5146064.0,3491309.0,5585649.0,0.1,1.0,0.6832,0.67,0.5922,0.8
epo,fra,17.6,134088.0,0.0836638036021098,0.0014705365078099535,0.05101641914402325,0.0013841035653678418,216056.0,6271.0,149686.0,6675.0,19.25922528488754,21.881712010023264,2582431.0,4264430.0,2934075.0,4822616.0,0.0,1.0,0.6025,0.75,0.5456,0.9
epo,fr-ca,12.7,,,,,,,,,,,,,,,,0.0,1.0,0.6025,0.75,0.5456,0.9
epo,glg,10.5,46309.0,0.1122448215876152,0.0035610691729294187,0.08594252466554278,0.0034374147466580693,104980.0,5516.0,83249.0,5544.0,20.196441296508237,20.91729469433588,935277.0,1548973.0,968659.0,1612840.0,0.1,1.0,0.6552,0.63,0.0002,0.8
epo,heb,1.9,39004.0,0.1295748648495922,0.00560788940566118,0.15503644390663554,0.00533851470478848,75669.0,5409.0,81998.0,5311.0,14.972284893857038,13.560019485181007,583979.0,964534.0,528895.0,994846.0,0.2,1.0,0.7028,0.69,0.0002,0.8
epo,hrv,3.0,29259.0,0.1484872783080279,0.006566176470588235,0.18458909263925505,0.006530871649907,68888.0,5358.0,76040.0,5323.0,15.856044294063365,14.079155131754332,463932.0,816000.0,411942.0,815052.0,0.1,1.0,0.6832,0.65,0.0002,0.9
epo,hun,4.8,57398.0,0.12647320342344948,0.003608795444000904,0.1734232164583157,0.0034375908421126486,112795.0,5577.0,141543.0,5487.0,15.537980417436149,14.219502421687169,891849.0,1545391.0,816171.0,1596176.0,0.1,1.0,0.6461,0.74,0.5922,0.8
epo,ind,9.2,46010.0,0.11890885707516838,0.003719212151115497,0.08683399404300078,0.003917070168440305,105402.0,5578.0,73642.0,5607.0,19.26559443599217,18.43247120191263,886410.0,1499780.0,848078.0,1431427.0,0.6,1.0,0.669,0.76,0.5687,0.9
epo,ita,13.9,101947.0,0.0901776749013753,0.0017051441981806481,0.06242319795862768,0.0015552484478455475,191831.0,5987.0,141373.0,6032.0,20.866293270032468,22.21498425652545,2127256.0,3511140.0,2264751.0,3878480.0,0.1,1.0,0.6737,0.67,0.0002,0.8
epo,jpn,2.5,48733.0,0.12723821756492099,0.0051999120163310035,0.3730882862324008,0.003990152535051189,80042.0,5390.0,91554.0,4757.0,12.908542466090742,5.035499558820511,629072.0,1036556.0,245395.0,1192185.0,0.5,1.0,0.6597,0.83,0.6162,0.9
epo,kor,4.8,26463.0,0.16385442224873614,0.008176037612239393,0.0467841097186096,0.002893027763585511,60838.0,5304.0,15828.0,2197.0,14.030646563125876,12.784642708687599,371293.0,648725.0,338320.0,759412.0,0.4,1.0,0.6737,0.84,0.6409999999999999,0.9
epo,mkd,6.2,30254.0,0.13695112911992885,0.006149141367817867,0.13469621969791734,0.006036311651179414,69287.0,5417.0,67838.0,5278.0,16.72258213789912,16.64695577444305,505925.0,880936.0,503637.0,874375.0,0.1,1.0,0.6737,0.71,0.0002,0.8
epo,nob,7.2,,,,,,,,,,,,,,,,0.1,1.0,0.5898,0.69,0.5922,0.8
epo,nld,12.1,81182.0,0.10897006024486723,0.00252802705186588,0.09228535461374784,0.0025885603484737795,139584.0,5628.0,124259.0,5655.0,15.778608558547461,16.58575792663398,1280939.0,2226242.0,1346465.0,2184612.0,0.0,1.0,0.6068,0.68,0.0002,0.8
epo,pol,6.7,77317.0,0.1063753747281384,0.0026594161741779177,0.12880340913897145,0.002577596155199347,135727.0,5764.0,149223.0,5861.0,16.502515617522665,14.984194937723913,1275925.0,2167393.0,1158533.0,2273824.0,0.1,1.0,0.6597,0.64,0.6162,0.8
epo,por,12.4,91599.0,0.09455928847654786,0.0019864399578565974,0.06716212312978953,0.0018658841762255933,171554.0,6022.0,130911.0,5962.0,19.80641710062337,21.279479033613907,1814248.0,3031554.0,1949179.0,3195268.0,0.0,1.0,0.6328,0.7,0.0002,0.8
epo,pt-br,16.0,,,,,,,,,,,,,,,,0.0,1.0,0.6328,0.7,0.0002,0.8
epo,ron,6.9,43594.0,0.12562878797221616,0.004393366724724807,0.11052240684793553,0.004052418528959411,91681.0,5519.0,87799.0,5441.0,16.740308299307245,18.222691196036152,729777.0,1256212.0,794400.0,1342655.0,0.1,1.0,0.6552,0.7,0.6409999999999999,0.8
epo,rus,8.6,81964.0,0.10546260726640293,0.002562872666076688,0.13348046655240536,0.002267429125727517,137953.0,5653.0,163237.0,5797.0,15.959140598311453,14.920306476013858,1308075.0,2205728.0,1222928.0,2556640.0,0.2,1.0,0.688,0.67,0.6162,0.8
epo,slk,7.4,41405.0,0.11888754698623435,0.004437135965361713,0.15843796585642733,0.0042415900921707606,84068.0,5456.0,101605.0,5427.0,17.078178963893247,15.488274362999638,707122.0,1229622.0,641292.0,1279473.0,0.1,1.0,0.0,0.74,0.0002,0.9
epo,slv,5.6,32362.0,0.1401320033369717,0.006013471972284177,0.16753307863809,0.005288057118851042,74077.0,5360.0,89721.0,5400.0,16.334682652493665,16.548482788455598,528623.0,891332.0,535542.0,1021169.0,0.0,1.0,0.669,0.71,0.0002,0.8
epo,srp,0.6,36234.0,0.1305149366135308,0.004816319242958532,0.17513112189252458,0.004484898440588917,83185.0,5395.0,104213.0,5354.0,17.590108737649718,16.422614119335428,637360.0,1120150.0,595057.0,1193784.0,0.1,1.0,0.0,0.66,0.8278,0.7
epo,swe,8.8,53442.0,0.12205983392661116,0.0034811764231950345,0.12636381502876234,0.003711774513738685,109967.0,5617.0,104804.0,5512.0,16.858033007746716,15.519310654541373,900927.0,1613535.0,829383.0,1485004.0,0.1,1.0,0.6153,0.71,0.0002,0.8
epo,tur,1.8,37653.0,0.1428154662420673,0.00560383807728269,0.16850722730605808,0.0060516844738055285,81263.0,5484.0,83877.0,5369.0,15.111863596526177,13.219796563354844,569007.0,978615.0,497765.0,887191.0,0.1,1.0,0.6196,0.74,0.5922,0.8
epo,ukr,5.4,50410.0,0.12624949993855455,0.004159758738609131,0.15947867162403673,0.0039139980041730926,96569.0,5407.0,111008.0,5393.0,15.173695695298553,13.808133306883555,764906.0,1299835.0,696068.0,1377875.0,0.1,1.0,0.6737,0.67,0.0002,0.8
epo,vie,7.7,42253.0,0.1264141857850156,0.004093874369775062,0.044470164142775485,0.003415204366023481,98709.0,5636.0,46607.0,5627.0,18.480060587413913,24.80417958488155,780838.0,1376691.0,1048051.0,1647632.0,0.5,1.0,0.6153,0.73,0.5456,0.9
epo,cmn,5.2,,,,,,,,,,,,,,,,0.4,1.0,0.624,0.75,0.5687,0.8
epo,zh-tw,3.6,,,,,,,,,,,,,,,,0.4,1.0,0.624,0.75,0.5687,0.8
spa,ara,6.2,174557.0,0.0439661901045137,0.0011040638678617622,0.08022841708616413,0.0010278464702595618,175522.0,6749.0,265310.0,6203.0,22.87048929576013,18.944717198393647,3992204.0,6112871.0,3306933.0,6034948.0,1.0,1.0,0.6832,0.56,0.5922,0.6
spa,bul,14.3,122534.0,0.05507811076019632,0.0016182062544194426,0.08393566822197476,0.001538482276679086,132959.0,6037.0,184442.0,6049.0,19.700719800218717,17.933153247261984,2414008.0,3730674.0,2197421.0,3931797.0,0.1,0.8571,0.5933,0.41,0.3613,0.5
spa,bos,6.8,70064.0,0.07939697498440182,0.002956561649261567,0.14621395287710204,0.0027884423140679925,96331.0,5643.0,151306.0,5509.0,17.3167817994976,14.769724823018956,1213283.0,1908636.0,1034826.0,1975655.0,0.1,0.9231,0.6832,0.62,0.5922,0.7
spa,ces,8.0,181522.0,0.051338787264462137,0.0011554877495050765,0.09463603804098067,0.0011148563238082393,181624.0,6362.0,276149.0,6231.0,19.489395224821234,16.07524707748923,3537754.0,5505900.0,2918011.0,5589061.0,0.1,0.9231,0.5431,0.62,0.5922,0.6
spa,dan,15.7,140600.0,0.05322923129197951,0.00145341466397645,0.08178923576254381,0.0015148355489241214,150232.0,6334.0,199203.0,6189.0,20.07367709815078,17.32265291607397,2822359.0,4358013.0,2435565.0,4085592.0,0.1,0.9231,0.6832,0.59,0.5922,0.7
spa,deu,12.9,418724.0,0.039713782885271984,0.0006052446955763287,0.06276252685752542,0.0006185665672644165,337744.0,7980.0,474735.0,8131.0,20.310402556337827,18.064376534423626,8504453.0,13184750.0,7563988.0,13144907.0,0.1,0.8571,0.6393,0.5,0.4788,0.6
spa,ell,16.4,145191.0,0.04982179534134784,0.0012811312901407266,0.0708810461367156,0.001085305129281357,154396.0,6079.0,209813.0,5942.0,21.34405713852787,20.38743448285362,3098965.0,4745025.0,2960072.0,5474958.0,0.1,0.8333,0.4388,0.41,0.2871,0.4
spa,eng,33.2,3377911.0,0.014587500094854147,0.00020438510226421643,0.015649622876478104,0.00023736580792180147,1332195.0,28662.0,1287650.0,30661.0,27.03576885240612,24.358231463173546,91324421.0,140235270.0,82279938.0,129171932.0,0.1,0.9,0.5481,0.4,0.3433,0.5
spa,epo,13.5,149827.0,0.04830824198030023,0.0011568933171418395,0.07473184804208652,0.0012323981979236948,168659.0,6462.0,237599.0,6342.0,23.302268616471,21.220167259572705,3491309.0,5585649.0,3179354.0,5146064.0,0.1,1.0,0.6832,0.67,0.5922,0.8
spa,fra,25.6,905760.0,0.02567339926903709,0.0003693190518125811,0.02423809615266808,0.0003581342387178275,584751.0,12892.0,559068.0,13373.0,25.14632132132132,25.46554606076665,22776532.0,34907487.0,23065673.0,37340747.0,0.0,0.4375,0.5804,0.41,0.4788,0.5
spa,fr-ca,19.9,,,,,,,,,,,,,,,,0.0,0.4375,0.5804,0.41,0.4788,0.5
spa,glg,30.1,610824.0,0.025425294905707062,0.00034752876352586184,0.029542656908534238,0.00036026569934579354,424583.0,8876.0,455706.0,8761.0,27.338866842167306,25.253356122221785,16699236.0,25540332.0,15425356.0,24318163.0,0.0,0.1538,0.3847,0.62,0.5922,0.5
spa,heb,8.1,153353.0,0.048023073078954405,0.00131405505069378,0.08809198384878059,0.0012897167750806208,148758.0,6400.0,219717.0,5961.0,20.19938312259949,16.26428566770784,3097636.0,4870420.0,2494177.0,4621945.0,0.2,1.0,0.6441,0.44,0.5922,0.6
spa,hrv,8.7,94295.0,0.0644044045849181,0.0019390900695294285,0.12072724684409734,0.0018948016116145407,121428.0,5877.0,193357.0,5777.0,19.9946868868975,16.985015112148044,1885399.0,3030803.0,1601602.0,3048868.0,0.1,0.9231,0.4327,0.8,0.5922,0.6
spa,hun,7.7,167286.0,0.05408006170613205,0.0012830656544615346,0.11995420136260407,0.0012376637638064547,173039.0,6412.0,316919.0,6280.0,19.127016008512367,15.793312052413233,3199682.0,4997406.0,2642000.0,5074076.0,0.1,1.0,0.5253,0.54,0.4097,0.5
spa,ind,16.1,198191.0,0.04583469462886372,0.001076185299866043,0.05156058930753258,0.0012545477754776495,212401.0,7841.0,202474.0,7882.0,23.381818548773666,19.813785691580343,4634066.0,7285920.0,3926914.0,6282742.0,0.6,1.0,0.4627,0.57,0.4477,0.5
spa,ita,23.8,671298.0,0.02777524448138801,0.0004086153352332238,0.028966277319273794,0.0003936617352032784,489424.0,11121.0,489748.0,11144.0,26.248955009548663,25.18631516852427,17620871.0,27216306.0,16907523.0,28308568.0,0.1,0.4615,0.5037,0.47,0.5922,0.5
spa,jpn,7.9,219260.0,0.04562947764435546,0.0010177053905803797,0.32215700442866296,0.0009203727470738852,181735.0,6372.0,456539.0,5917.0,18.164927483353093,6.463249110644896,3982842.0,6261144.0,1417132.0,6428917.0,0.5,1.0,0.5914,0.76,0.5641,0.7
spa,kor,9.9,108385.0,0.06993817792509381,0.0020988547043098767,0.04429227243279392,0.0012746471498021553,125165.0,5898.0,63582.0,4199.0,16.51198966646676,13.244544909350926,1789652.0,2810104.0,1435510.0,3294245.0,0.5,1.0,0.5505,0.68,0.5319,0.6
spa,mkd,11.9,92702.0,0.056313770953811036,0.0019060398440387094,0.08702954285578295,0.001958138950134711,111139.0,5787.0,153592.0,5794.0,21.289368082673512,19.03762594118789,1973567.0,3036138.0,1764826.0,2958932.0,0.1,0.9231,0.479,0.61,0.5922,0.6
spa,nob,13.3,,,,,,,,,,,,,,,,0.1,1.0,0.6445,0.61,0.5064,0.6
spa,nld,14.1,272587.0,0.046074518523973734,0.0008524034714514298,0.06045156605803782,0.0008459185156485862,248999.0,7179.0,305796.0,7002.0,19.825842758458766,18.55748439947613,5404267.0,8422068.0,5058529.0,8277393.0,0.1,0.9231,0.557,0.58,0.5922,0.6
spa,pol,8.1,235464.0,0.04903536603185535,0.000964848938210042,0.08775233159168104,0.0008949940789722168,221147.0,6769.0,331547.0,6706.0,19.15345445588285,16.045820167838823,4509949.0,7015606.0,3778213.0,7492787.0,0.1,0.9231,0.4801,0.55,0.3613,0.5
spa,por,27.6,923724.0,0.02318958729812278,0.000324901563211762,0.025427266932174692,0.00032402970501372203,569474.0,12205.0,589550.0,11929.0,26.5851217463225,25.100289696922456,24557315.0,37565224.0,23185740.0,36814526.0,0.0,0.2667,0.4797,0.4,0.5922,0.5
spa,pt-br,27.8,,,,,,,,,,,,,,,,0.0,0.2667,0.4797,0.4,0.5922,0.5
spa,ron,14.7,183489.0,0.04539134336119697,0.001023317817622639,0.05726746207567976,0.0009671481329417812,190811.0,6660.0,230584.0,6485.0,22.909749358272162,21.943767746295414,4203687.0,6508242.0,4026440.0,6705281.0,0.1,0.3333,0.5114,0.47,0.4278,0.5
spa,rus,11.6,393314.0,0.03580135206007619,0.000596433789897193,0.07058174089696438,0.000542197071868095,304388.0,7816.0,504024.0,7696.0,21.616665056418032,18.155969530705747,8502137.0,13104556.0,7140997.0,14194101.0,0.3,0.8,0.5273,0.45,0.3613,0.5
spa,slk,6.0,81589.0,0.06852478549136881,0.002398512871823873,0.13109894385988358,0.0022257023538344717,105131.0,5734.0,166769.0,5628.0,18.804054468126832,15.591378739781096,1534204.0,2390648.0,1272085.0,2528640.0,0.1,0.9231,0.6832,0.56,0.5922,0.6
spa,slv,8.1,93744.0,0.06250356977812856,0.001930026607362694,0.11723896344762473,0.0019137711716025675,120375.0,5832.0,195454.0,5875.0,20.544141491722137,17.783986175115203,1925890.0,3021720.0,1667142.0,3069855.0,0.1,0.9231,0.5118,0.54,0.5922,0.6
spa,srp,2.6,107044.0,0.060293092954146726,0.001666995316455552,0.12455655611025487,0.0015856130812941876,131352.0,5850.0,232432.0,5773.0,20.351986099174173,17.43279399125593,2178558.0,3509308.0,1866076.0,3640863.0,0.1,0.9231,0.6832,0.63,0.7048,0.7
spa,swe,13.7,181152.0,0.05156858901853382,0.0011395981311340044,0.08453305684275324,0.0011365149086026286,193903.0,6691.0,271901.0,6480.0,20.75659667019961,17.755834878996644,3760099.0,5871368.0,3216505.0,5701641.0,0.1,0.9231,0.6215,0.52,0.5922,0.6
spa,tur,5.2,147352.0,0.05738273884214475,0.0014648142066886792,0.0996590014248256,0.001529265967118441,158639.0,6343.0,226411.0,6207.0,18.761720234540427,15.417890493512134,2764577.0,4330242.0,2271857.0,4058810.0,0.1,1.0,0.5608,0.65,0.4097,0.6
spa,ukr,10.0,187294.0,0.049789198532265586,0.0011516680861014008,0.09609104079067583,0.0010169492615302214,188704.0,6787.0,304584.0,6326.0,20.23588048736212,16.9238950526979,3790059.0,5893191.0,3169744.0,6220566.0,0.1,0.9231,0.5275,0.52,0.5922,0.6
spa,vie,17.8,206705.0,0.04655780808946538,0.0010093300501195703,0.02901297877246568,0.0010436677046354835,220275.0,7506.0,162687.0,8119.0,22.888730316151037,27.127486030816865,4731215.0,7436616.0,5607387.0,7779296.0,0.5,1.0,0.5660000000000001,0.62,0.4788,0.6
spa,cmn,12.3,,,,,,,,,,,,,,,,0.5,1.0,0.5941,0.6,0.4477,0.6
spa,zh-tw,6.6,,,,,,,,,,,,,,,,0.5,1.0,0.5941,0.6,0.4477,0.6
est,eng,15.9,243869.0,0.10770297662150433,0.0008388174004486139,0.04031552843118631,0.0008686615054267207,425233.0,6560.0,202252.0,6838.0,16.189843727575052,20.57140103908246,3948201.0,7820534.0,5016727.0,7871881.0,0.1,1.0,0.5983,0.54,0.5687,0.7
eus,eng,10.1,119479.0,0.12168595637196455,0.002006106605702012,0.0611793153108304,0.001923283851476116,206577.0,6067.0,123876.0,6238.0,14.208555478368584,16.946927912018012,1697624.0,3024266.0,2024802.0,3243411.0,0.1,1.0,0.6205,0.61,0.3498,0.6
fas,eng,16.7,303805.0,0.02841054501294774,0.0006714694961730327,0.03681155135541084,0.0009244996960114832,223912.0,7227.0,247778.0,9773.0,25.941966063758002,22.155609683843256,7881299.0,10762961.0,6730985.0,10571123.0,1.0,1.0,0.5983,0.57,0.5687,0.6
fin,eng,10.9,375723.0,0.11613853531149596,0.0006566282206979546,0.03855337005485137,0.0007066929792526249,624936.0,7449.0,273824.0,7899.0,14.321595962983368,18.90346345579057,5380953.0,11344319.0,7102466.0,11177414.0,0.1,1.0,0.4694,0.53,0.2736,0.5
fra,ara,6.0,163549.0,0.04245169643762208,0.001120953452663839,0.08155894508585372,0.0012352236548176035,162491.0,7226.0,251924.0,6944.0,23.40379947294084,18.886437703685136,3827668.0,6446298.0,3088858.0,5621654.0,1.0,1.0,0.6025,0.57,0.5456,0.6
fra,bul,12.7,117264.0,0.054057890478175656,0.001647669141793468,0.08436471454339846,0.0017660425353098,120723.0,5912.0,166738.0,5993.0,19.044352913085003,16.854234888797926,2233217.0,3588099.0,1976395.0,3393463.0,0.1,0.8571,0.4788,0.5,0.3333,0.5
fra,bos,5.0,60013.0,0.0872254148021067,0.003233739451976865,0.15748502198546702,0.0034137090906325184,87246.0,5457.0,130405.0,5386.0,16.666988819089198,13.797793811340876,1000236.0,1687520.0,828047.0,1577756.0,0.1,0.9375,0.6025,0.58,0.5456,0.8
fra,ces,8.3,185766.0,0.04901529295156328,0.0011564348017727686,0.0936597356521931,0.0011133294860260305,176296.0,6790.0,271596.0,6212.0,19.36175080477589,15.610047048437279,3596755.0,5871494.0,2899816.0,5579660.0,0.0,0.9375,0.4713,0.64,0.5456,0.6
fra,dan,15.6,142489.0,0.04965774992442648,0.001299451944014255,0.08135633114320241,0.0015005574860616267,141929.0,6241.0,198401.0,6141.0,20.058699268013672,17.114773772010473,2858144.0,4802794.0,2438667.0,4092479.0,0.0,0.9375,0.6025,0.49,0.5456,0.7
fra,deu,14.5,626166.0,0.032297852421791555,0.0004611241113006144,0.05430755955554239,0.00048276243488005116,455811.0,10532.0,665306.0,10274.0,22.538326897340326,19.564631423616106,14112734.0,22839838.0,12250707.0,21281689.0,0.0,0.8571,0.3886,0.46,0.2617,0.4
fra,ell,15.4,137073.0,0.047835944975647485,0.0012350507315803984,0.07135627821800422,0.0011608794018798455,140026.0,6038.0,198254.0,5929.0,21.355139232379827,20.269257986620268,2927213.0,4888868.0,2778368.0,5107335.0,0.1,0.8333,0.5849,0.47,0.3862,0.5
fra,eng,31.6,2757883.0,0.015410320519158478,0.00025192434199740267,0.017202610778365247,0.00031343671310944855,1148695.0,30156.0,1158852.0,32840.0,27.028206055151724,24.426304886755535,74540630.0,119702605.0,67364891.0,104773942.0,0.0,0.9,0.4753,0.46,0.42700000000000005,0.5
fra,epo,18.6,134088.0,0.05101641914402325,0.0013841035653678418,0.0836638036021098,0.0014705365078099535,149686.0,6675.0,216056.0,6271.0,21.881712010023264,19.25922528488754,2934075.0,4822616.0,2582431.0,4264430.0,0.0,1.0,0.6025,0.75,0.5456,0.9
fra,spa,26.4,905760.0,0.02423809615266808,0.0003581342387178275,0.02567339926903709,0.0003693190518125811,559068.0,13373.0,584751.0,12892.0,25.46554606076665,25.14632132132132,23065673.0,37340747.0,22776532.0,34907487.0,0.0,0.4375,0.5804,0.41,0.4788,0.5
fra,glg,17.2,154872.0,0.04764936480273083,0.001057783084148365,0.05586305302447461,0.001196358976903921,169294.0,6363.0,183850.0,6292.0,22.94095769409577,21.250348675034868,3552912.0,6015411.0,3291084.0,5259291.0,0.0,0.4375,0.4938,0.64,0.5456,0.6
fra,heb,6.8,136974.0,0.04733399160701061,0.0013772719305410331,0.09182527368227276,0.0015274022935460366,127322.0,6121.0,192042.0,5878.0,19.63777067180633,15.268481609648545,2689864.0,4444293.0,2091385.0,3848364.0,0.2,1.0,0.6082,0.47,0.5456,0.6
fra,hrv,6.9,85047.0,0.06553814444928334,0.002186974394127514,0.12624458667935856,0.002244202313936528,106396.0,5781.0,168699.0,5722.0,19.088515761872852,15.712335532117535,1623421.0,2643378.0,1336287.0,2549681.0,0.1,0.9375,0.483,0.79,0.5456,0.6
fra,hun,7.7,164733.0,0.054610005854335904,0.0012043193703614786,0.1220673071598966,0.0012906835224372815,178074.0,6461.0,319659.0,6575.0,19.794643453345717,15.896699507688199,3260831.0,5364856.0,2618711.0,5094200.0,0.1,1.0,0.3122,0.63,0.2677,0.5
fra,ind,15.0,161857.0,0.0504933109582775,0.0013538334710532895,0.05603437689485823,0.001477674847521639,188207.0,8382.0,175675.0,7387.0,23.02875377648171,19.369746133933038,3727365.0,6191308.0,3135129.0,4999070.0,0.6,1.0,0.4688,0.56,0.42700000000000005,0.5
fra,ita,24.6,744432.0,0.02690689982979027,0.0003855831323927808,0.028092960030005457,0.0003816426915825312,530219.0,12326.0,525505.0,11904.0,26.4707710039332,25.12779138994563,19705689.0,31967166.0,18705932.0,31191479.0,0.0,0.5625,0.4379,0.55,0.5456,0.5
fra,jpn,7.3,214852.0,0.04188370805293798,0.0010359842837347178,0.33009282168605725,0.0008925219606773069,167921.0,6615.0,446268.0,5832.0,18.66038016867425,6.292457133282445,4009220.0,6385232.0,1351947.0,6534293.0,0.5,1.0,0.5052,0.71,0.4407,0.6
fra,kor,8.7,89109.0,0.07240129049012656,0.00255451217571224,0.04074600239904319,0.0012893147189941981,108729.0,6420.0,46435.0,3402.0,16.853011480321854,12.789067322043786,1501755.0,2513200.0,1139621.0,2638611.0,0.5,1.0,0.4804,0.69,0.5804,0.6
fra,mkd,10.7,83969.0,0.05703474587881785,0.0020584280737591487,0.09042008011481414,0.002195818084067811,98246.0,5764.0,137535.0,5767.0,20.51428503376246,18.11462563565125,1722564.0,2800195.0,1521067.0,2626356.0,0.1,0.9375,0.5006,0.66,0.5456,0.6
fra,nob,13.1,,,,,,,,,,,,,,,,0.1,1.0,0.5505,0.51,0.3862,0.5
fra,nld,15.9,331777.0,0.04115553465176258,0.0006966310076509191,0.055415196472955,0.0007237328630468435,276158.0,7591.0,343441.0,7244.0,20.224747345355464,18.680004943079236,6710106.0,10896730.0,6197596.0,10009218.0,0.0,0.9375,0.3411,0.51,0.5456,0.5
fra,pol,8.1,255763.0,0.046785984914234274,0.0008794026682202412,0.08333448862186725,0.0008940276656077321,234498.0,7173.0,342632.0,7243.0,19.596822057920807,16.075534772426035,5012142.0,8156673.0,4111527.0,8101539.0,0.1,0.9375,0.5239,0.56,0.3333,0.5
fra,por,24.2,558861.0,0.027774941776560442,0.0004395668762579465,0.03151456276720162,0.0004518835482188505,392020.0,10056.0,419855.0,9585.0,25.25522625482902,23.838791756805357,14114161.0,22877065.0,13322571.0,21211217.0,0.0,0.4375,0.3947,0.46,0.5456,0.5
fra,pt-br,26.0,,,,,,,,,,,,,,,,0.0,0.4375,0.3947,0.46,0.5456,0.5
fra,ron,16.5,206443.0,0.04031759255496403,0.0007968066784226589,0.05364882322826705,0.0008560168687285825,198419.0,6589.0,247628.0,6573.0,23.83902578435694,22.358331355386234,4921400.0,8269258.0,4615721.0,7678587.0,0.1,0.625,0.4336,0.53,0.3918,0.5
fra,rus,12.7,410005.0,0.034591649850983626,0.0005498506637865546,0.06912685728069544,0.0005321628046890273,314703.0,8111.0,516982.0,7883.0,22.189139156839552,18.240614138851964,9097658.0,14751278.0,7478743.0,14813136.0,0.2,0.9375,0.5152,0.51,0.3333,0.5
fra,slk,5.8,83657.0,0.06625986975934242,0.002230613704541323,0.12724705985923795,0.0022756078359635053,102279.0,5620.0,161886.0,5573.0,18.451582055297227,15.207549876280524,1543604.0,2519486.0,1272218.0,2449016.0,0.1,0.9375,0.6025,0.57,0.5456,0.6
fra,slv,7.1,86073.0,0.06645439024034322,0.002045614684649504,0.12350905785921465,0.002211959647126479,113848.0,5757.0,176117.0,5785.0,19.903744495951113,16.56668177012536,1713175.0,2814313.0,1425944.0,2615328.0,0.0,0.9375,0.4688,0.58,0.5456,0.6
fra,srp,2.1,92133.0,0.06318371721890136,0.002083818325428464,0.13364710187651208,0.002023287853310576,111293.0,6060.0,197211.0,5754.0,19.118220398771342,16.01608544169841,1761419.0,2908123.0,1475610.0,2843886.0,0.1,0.9375,0.6025,0.59,0.8691,0.8
fra,swe,13.8,186370.0,0.05381357478996426,0.001078790597498249,0.08435030939429039,0.001140226445964589,207858.0,6825.0,270613.0,6445.0,20.72520791972957,17.214165369962974,3862557.0,6326529.0,3208204.0,5652386.0,0.1,0.9375,0.4845,0.44,0.5456,0.5
fra,tur,4.2,130472.0,0.057671505309517486,0.00170924210703874,0.10510205140982518,0.00174371988159762,137338.0,6627.0,202477.0,6011.0,18.25206940952848,14.765466920105464,2381384.0,3877157.0,1926480.0,3447228.0,0.1,1.0,0.4955,0.68,0.2677,0.6
